,date,pressure,temperature,humidity,wind_direction,rain,radiation
2017-01-14 20:10:00,993.31,1.54,64.59,1.97,218.5,0.0,0.0
2017-01-14 21:10:00,993.83,0.8,78.4,2.27,227.5,0.0,0.0
2017-01-14 22:10:00,994.27,1.31,74.4,3.76,236.6,0.0,0.0
2017-01-14 23:10:00,994.61,1.3,71.2,3.08,241.1,0.0,0.0
2017-01-15 00:10:00,994.88,1.4,68.33,2.74,250.6,0.0,0.0
2017-01-15 01:10:00,995.32,1.27,71.8,4.47,247.1,0.0,0.0
2017-01-15 02:10:00,995.65,1.33,72.0,3.55,258.3,0.0,0.0
2017-01-15 03:10:00,996.15,1.25,73.0,2.63,254.4,0.0,0.0
2017-01-15 04:10:00,996.32,1.28,68.59,3.3,245.1,0.0,0.0
2017-01-15 05:10:00,996.74,1.03,67.78,3.54,246.2,0.0,0.0
2017-01-15 06:10:00,997.1,0.81,67.92,2.85,259.6,0.0,0.0
2017-01-15 07:10:00,997.78,0.63,67.33,3.01,255.8,0.0,0.0
2017-01-15 08:10:00,998.51,0.75,68.13,2.43,242.4,0.0,0.0
2017-01-15 09:10:00,999.37,0.56,70.6,2.69,265.1,0.0,34.77
2017-01-15 10:10:00,999.64,0.84,71.0,4.86,251.8,0.0,69.53
2017-01-15 11:10:00,1000.02,1.12,71.8,4.05,251.6,0.0,277.52
2017-01-15 12:10:00,1000.43,1.04,68.87,4.33,259.2,0.0,159.58
2017-01-15 13:10:00,1000.6,1.6,63.81,3.74,287.1,0.0,149.14
2017-01-15 14:10:00,1000.79,1.74,61.15,4.32,288.8,0.0,233.78
2017-01-15 15:10:00,1000.98,2.13,58.08,3.32,293.4,0.0,230.1
2017-01-15 16:10:00,1001.24,1.79,60.19,2.98,274.5,0.0,61.3
2017-01-15 17:10:00,1001.7,1.03,66.15,3.12,288.2,0.0,0.0
2017-01-15 18:10:00,1002.02,-0.01,82.4,1.8,241.5,0.03,0.0
2017-01-15 19:10:00,1002.44,-0.21,83.8,1.06,271.2,0.02,0.0
2017-01-15 20:10:00,1002.79,-0.33,87.0,1.73,284.9,0.01,0.0
2017-01-15 21:10:00,1003.02,-0.55,92.3,0.93,257.7,0.06,0.0
2017-01-15 22:10:00,1003.32,-0.45,91.0,1.21,312.5,0.09,0.0
2017-01-15 23:10:00,1003.77,-0.39,90.1,1.66,357.2,0.1,0.0
2017-01-16 00:10:00,1004.12,-0.35,86.8,1.31,355.5,0.0,0.0
2017-01-16 01:10:00,1004.47,-0.42,81.7,1.39,356.4,0.0,0.0
2017-01-16 02:10:00,1004.66,-0.75,79.5,1.2,359.6,0.0,0.0
2017-01-16 03:10:00,1005.03,-0.78,75.4,1.18,341.9,0.0,0.0
2017-01-16 04:10:00,1005.19,-0.92,74.0,1.27,357.3,0.0,0.0
2017-01-16 05:10:00,1005.3,-0.95,68.66,1.54,4.77,0.0,0.0
2017-01-16 06:10:00,1005.68,-2.1,72.7,0.83,19.62,0.0,0.0
2017-01-16 07:10:00,1006.27,-2.44,78.7,0.52,50.95,0.0,0.0
2017-01-16 08:10:00,1006.85,-1.81,75.3,1.29,331.2,0.0,0.0
2017-01-16 09:10:00,1007.47,-1.97,74.3,1.35,30.26,0.0,17.81
2017-01-16 10:10:00,1008.15,-1.69,71.7,0.96,3.5,0.0,89.31
2017-01-16 11:10:00,1008.42,-1.64,71.1,2.04,8.94,0.0,96.68
2017-01-16 12:10:00,1008.61,-1.95,73.5,1.07,12.78,0.01,113.27
2017-01-16 13:10:00,1008.85,-1.69,73.1,1.44,349.2,0.0,71.38
2017-01-16 14:10:00,1009.0,-1.87,72.3,2.05,26.31,0.0,67.44
2017-01-16 15:10:00,1009.6,-2.26,74.7,2.73,56.64,0.0,51.97
2017-01-16 16:10:00,1010.33,-2.96,76.5,2.88,52.61,0.0,14.5
2017-01-16 17:10:00,1010.94,-3.18,75.3,3.32,48.09,0.0,0.0
2017-01-16 18:10:00,1011.46,-3.31,76.1,2.25,54.68,0.0,0.0
2017-01-16 19:10:00,1011.98,-3.07,75.6,1.93,47.27,0.0,0.0
2017-01-16 20:10:00,1012.53,-2.84,77.2,1.14,26.03,0.01,0.0
2017-01-16 21:10:00,1012.92,-2.76,78.5,1.04,138.7,0.0,0.0
2017-01-16 22:10:00,1013.55,-2.71,81.0,0.91,75.6,0.01,0.0
2017-01-16 23:10:00,1013.64,-2.93,83.3,1.08,138.2,0.0,0.0
2017-01-17 00:10:00,1013.98,-2.31,77.8,0.84,42.95,0.0,0.0
2017-01-17 01:10:00,1014.33,-2.18,75.4,1.75,41.96,0.0,0.0
2017-01-17 02:10:00,1014.8,-2.21,74.7,1.52,55.97,0.0,0.0
2017-01-17 03:10:00,1015.26,-2.44,76.2,1.0,86.4,0.0,0.0
2017-01-17 04:10:00,1015.5,-2.94,80.6,1.0,114.1,0.0,0.0
2017-01-17 05:10:00,1015.77,-3.12,82.9,0.58,298.2,0.0,0.0
2017-01-17 06:10:00,1016.23,-3.1,81.1,0.74,266.8,0.0,0.0
2017-01-17 07:10:00,1016.66,-2.87,78.6,0.64,45.43,0.0,0.0
2017-01-17 08:10:00,1017.36,-3.17,81.1,0.7,333.0,0.0,0.0
2017-01-17 09:10:00,1018.11,-2.95,82.5,0.79,355.2,0.0,52.58
2017-01-17 10:10:00,1018.24,-3.01,79.1,0.9,110.8,0.0,181.2
2017-01-17 11:10:00,1018.78,-1.02,72.1,1.88,21.34,0.0,302.09
2017-01-17 12:10:00,1019.08,-1.31,73.3,2.15,26.38,0.0,159.83
2017-01-17 13:10:00,1019.25,-1.51,72.9,2.52,32.74,0.01,83.05
2017-01-17 14:10:00,1019.32,-1.63,76.7,2.6,49.71,0.0,78.99
2017-01-17 15:10:00,1019.77,-1.85,74.0,2.92,44.15,0.0,122.36
2017-01-17 16:10:00,1020.17,-1.94,75.5,3.49,53.1,0.0,26.41
2017-01-17 17:10:00,1020.41,-2.46,77.8,2.9,46.68,0.0,0.0
2017-01-17 18:10:00,1020.9,-2.75,78.7,2.31,45.27,0.0,0.0
2017-01-17 19:10:00,1021.25,-2.95,78.3,1.82,55.51,0.0,0.0
2017-01-17 20:10:00,1022.01,-3.07,79.2,1.41,48.01,0.0,0.0
2017-01-17 21:10:00,1021.93,-3.09,80.1,0.74,51.97,0.0,0.0
2017-01-17 22:10:00,1022.24,-3.13,78.7,1.72,85.4,0.0,0.0
2017-01-17 23:10:00,1022.32,-3.56,84.0,2.1,49.84,0.0,0.0
2017-01-18 00:10:00,1022.2,-3.44,82.6,1.02,54.46,0.0,0.0
2017-01-18 01:10:00,1022.43,-3.33,83.5,1.62,51.17,0.0,0.0
2017-01-18 02:10:00,1022.56,-3.4,83.4,1.34,48.4,0.0,0.0
2017-01-18 03:10:00,1022.59,-3.72,83.8,1.4,40.32,0.0,0.0
2017-01-18 04:10:00,1022.34,-5.29,87.4,1.02,75.8,0.0,0.0
2017-01-18 05:10:00,1022.31,-6.74,93.7,1.19,30.83,0.0,0.0
2017-01-18 06:10:00,1022.46,-6.57,94.4,0.52,236.8,0.0,0.0
2017-01-18 07:10:00,1022.81,-5.49,93.8,0.91,15.73,0.0,0.0
2017-01-18 08:10:00,1023.06,-4.94,91.8,0.45,24.56,0.0,0.0
2017-01-18 09:10:00,1023.53,-4.29,89.2,0.84,20.19,0.0,21.74
2017-01-18 10:10:00,1023.67,-3.54,77.1,1.33,51.12,0.0,57.49
2017-01-18 11:10:00,1023.71,-3.19,74.5,1.89,72.9,0.0,104.91
2017-01-18 12:10:00,1023.44,-3.36,73.0,2.77,74.4,0.0,148.77
2017-01-18 13:10:00,1023.17,-3.42,72.2,2.04,116.9,0.0,179.12
2017-01-18 14:10:00,1023.1,-3.6,72.4,1.67,71.3,0.0,95.82
2017-01-18 15:10:00,1022.96,-3.24,71.5,1.95,35.94,0.0,108.35
2017-01-18 16:10:00,1023.02,-3.31,71.2,1.96,104.8,0.0,37.71
2017-01-18 17:10:00,1023.02,-4.24,74.6,1.8,110.2,0.0,0.0
2017-01-18 18:10:00,1022.99,-4.24,75.3,2.57,46.18,0.0,0.0
2017-01-18 19:10:00,1022.9,-5.09,78.3,1.68,88.0,0.0,0.0
2017-01-18 20:10:00,1023.11,-5.56,79.3,1.63,97.8,0.0,0.0
2017-01-18 21:10:00,1023.19,-6.13,80.4,1.64,109.1,0.0,0.0
2017-01-18 22:10:00,1023.21,-6.07,80.6,1.09,141.6,0.0,0.0
2017-01-18 23:10:00,1023.12,-6.06,80.9,0.81,59.27,0.0,0.0
2017-01-19 00:10:00,1022.53,-6.28,81.6,1.1,95.1,0.0,0.0
2017-01-19 01:10:00,1022.22,-6.53,82.0,1.47,77.7,0.0,0.0
2017-01-19 02:10:00,1022.53,-6.81,82.1,1.52,134.6,0.0,0.0
2017-01-19 03:10:00,1022.54,-6.81,83.1,0.97,151.4,0.0,0.0
2017-01-19 04:10:00,1022.59,-6.98,84.0,1.39,72.7,0.0,0.0
2017-01-19 05:10:00,1022.31,-7.26,84.3,1.3,67.36,0.0,0.0
2017-01-19 06:10:00,1022.25,-7.38,85.2,1.17,126.6,0.0,0.0
2017-01-19 07:10:00,1022.29,-7.49,85.2,1.84,120.6,0.0,0.0
2017-01-19 08:10:00,1022.4,-7.61,86.5,1.06,93.4,0.0,0.0
2017-01-19 09:10:00,1022.75,-7.43,85.6,0.53,21.16,0.0,22.73
2017-01-19 10:10:00,1022.82,-7.19,84.2,0.8,74.0,0.0,79.85
2017-01-19 11:10:00,1022.83,-6.63,81.6,0.85,50.75,0.0,144.96
2017-01-19 12:10:00,1022.3,-5.22,73.7,0.95,66.52,0.0,308.23
2017-01-19 13:10:00,1021.71,-4.59,71.8,1.03,72.8,0.0,327.27
2017-01-19 14:10:00,1021.12,-3.29,64.62,0.94,97.4,0.0,255.04
2017-01-19 15:10:00,1021.07,-3.48,68.54,1.52,46.38,0.0,156.14
2017-01-19 16:10:00,1020.86,-4.35,72.1,1.22,15.63,0.0,45.21
2017-01-19 17:10:00,1020.83,-6.35,79.2,0.61,75.9,0.0,0.0
2017-01-19 18:10:00,1020.75,-7.54,83.5,0.62,208.0,0.0,0.0
2017-01-19 19:10:00,1021.15,-8.47,93.0,0.6,96.3,0.0,0.0
2017-01-19 20:10:00,1021.45,-9.05,92.5,0.86,56.0,0.0,0.0
2017-01-19 21:10:00,1021.67,-9.42,92.4,0.6,7.18,0.0,0.0
2017-01-19 22:10:00,1021.53,-9.87,91.9,0.5,309.4,0.0,0.0
2017-01-19 23:10:00,1021.39,-10.25,90.9,0.67,30.14,0.0,0.0
2017-01-20 00:10:00,1021.26,-10.64,90.5,0.7,100.6,0.0,0.0
2017-01-20 01:10:00,1020.86,-10.61,90.1,0.53,267.5,0.0,0.0
2017-01-20 02:10:00,1020.71,-10.86,88.5,0.46,293.2,0.0,0.0
2017-01-20 03:10:00,1020.69,-10.09,90.1,0.83,213.4,0.0,0.0
2017-01-20 04:10:00,1020.41,-10.23,89.2,1.14,144.5,0.0,0.0
2017-01-20 05:10:00,1020.18,-10.3,89.3,0.91,164.2,0.0,0.0
2017-01-20 06:10:00,1019.98,-10.32,88.7,0.93,171.1,0.0,0.0
2017-01-20 07:10:00,1020.1,-9.99,89.2,0.91,162.9,0.0,0.0
2017-01-20 08:10:00,1020.4,-9.7,88.6,1.5,237.0,0.0,0.0
2017-01-20 09:10:00,1020.27,-8.91,88.0,1.57,202.9,0.01,48.53
2017-01-20 10:10:00,1020.3,-7.75,81.7,0.8,193.9,0.0,121.99
2017-01-20 11:10:00,1020.41,-6.23,75.3,0.53,105.4,0.0,133.91
2017-01-20 12:10:00,1019.93,-4.33,67.96,0.67,66.52,0.0,191.15
2017-01-20 13:10:00,1019.08,-2.27,61.26,1.27,110.0,0.0,310.07
2017-01-20 14:10:00,1018.46,-1.07,55.77,0.82,256.3,0.0,248.53
2017-01-20 15:10:00,1018.06,-0.8,55.39,0.87,168.4,0.0,99.75
2017-01-20 16:10:00,1017.84,-0.86,58.25,1.5,207.6,0.0,12.04
2017-01-20 17:10:00,1018.02,-0.73,60.42,0.57,359.1,0.0,0.0
2017-01-20 18:10:00,1017.89,-0.85,64.83,0.69,122.6,0.0,0.0
2017-01-20 19:10:00,1017.86,-0.85,69.51,0.64,2.27,0.0,0.0
2017-01-20 20:10:00,1017.87,-0.76,73.7,0.63,32.43,0.0,0.0
2017-01-20 21:10:00,1017.7,-1.1,74.5,0.71,91.1,0.0,0.0
2017-01-20 22:10:00,1017.64,-1.04,74.6,0.76,34.97,0.0,0.0
2017-01-20 23:10:00,1017.38,-1.28,76.1,0.8,11.45,0.0,0.0
2017-01-21 00:10:00,1017.21,-2.25,81.0,0.72,60.39,0.0,0.0
2017-01-21 01:10:00,1016.93,-2.1,79.8,0.71,65.54,0.0,0.0
2017-01-21 02:10:00,1016.63,-2.12,80.5,0.71,91.6,0.0,0.0
2017-01-21 03:10:00,1016.56,-3.15,84.8,0.85,88.9,0.0,0.0
2017-01-21 04:10:00,1016.48,-5.49,94.2,0.81,114.7,0.0,0.0
2017-01-21 05:10:00,1016.33,-6.43,94.3,0.53,149.7,0.0,0.0
2017-01-21 06:10:00,1015.99,-7.36,93.8,0.42,107.8,0.0,0.0
2017-01-21 07:10:00,1016.14,-7.81,93.4,0.46,281.2,0.0,0.0
2017-01-21 08:10:00,1016.28,-8.49,92.6,0.88,32.66,0.0,0.0
2017-01-21 09:10:00,1016.71,-8.05,93.1,0.58,65.51,0.0,19.78
2017-01-21 10:10:00,1016.83,-5.68,93.7,0.67,92.3,0.0,179.85
2017-01-21 11:10:00,1016.52,-2.75,86.5,0.77,49.64,0.0,272.11
2017-01-21 12:10:00,1015.88,-1.33,67.3,0.94,77.9,0.0,319.16
2017-01-21 13:10:00,1015.17,1.2,58.59,0.69,98.1,0.0,314.37
2017-01-21 14:10:00,1014.43,2.54,59.63,0.89,64.86,0.0,251.84
2017-01-21 15:10:00,1014.09,2.22,66.56,1.61,31.98,0.0,161.06
2017-01-21 16:10:00,1014.06,1.0,69.08,1.33,76.1,0.0,49.26
2017-01-21 17:10:00,1014.03,-2.15,80.7,0.92,87.8,0.0,0.0
2017-01-21 18:10:00,1013.99,-3.48,89.7,0.6,170.5,0.0,0.0
2017-01-21 19:10:00,1014.15,-4.69,93.9,0.86,77.2,0.0,0.0
2017-01-21 20:10:00,1014.31,-5.67,94.6,0.64,68.88,0.0,0.0
2017-01-21 21:10:00,1014.13,-6.3,94.3,0.84,98.9,0.0,0.0
2017-01-21 22:10:00,1014.13,-6.98,94.0,0.47,48.36,0.0,0.0
2017-01-21 23:10:00,1013.95,-7.3,93.8,0.81,30.98,0.0,0.0
2017-01-22 00:10:00,1013.68,-7.49,93.4,0.7,59.06,0.0,0.0
2017-01-22 01:10:00,1013.25,-8.36,92.9,0.36,321.5,0.0,0.0
2017-01-22 02:10:00,1013.05,-8.86,92.5,0.68,28.87,0.0,0.0
2017-01-22 03:10:00,1012.83,-8.4,92.9,0.67,59.42,0.0,0.0
2017-01-22 04:10:00,1012.46,-7.2,93.6,0.68,11.81,0.0,0.0
2017-01-22 05:10:00,1012.34,-7.04,93.6,0.6,19.85,0.0,0.0
2017-01-22 06:10:00,1012.09,-6.77,93.8,0.99,86.0,0.0,0.0
2017-01-22 07:10:00,1011.99,-7.08,93.6,0.85,138.0,0.0,0.0
2017-01-22 08:10:00,1011.74,-7.61,93.1,0.94,217.8,0.0,0.0
2017-01-22 09:10:00,1011.86,-7.9,92.9,1.31,133.1,0.0,49.63
2017-01-22 10:10:00,1011.79,-7.04,93.0,1.02,109.3,0.0,177.52
2017-01-22 11:10:00,1011.59,-5.68,93.3,0.78,39.12,0.0,268.92
2017-01-22 12:10:00,1010.95,-5.06,93.6,1.45,33.66,0.0,317.81
2017-01-22 13:10:00,1010.12,-3.41,93.8,1.1,71.5,0.0,313.76
2017-01-22 14:10:00,1009.41,-1.64,76.7,2.43,32.42,0.0,260.69
2017-01-22 15:10:00,1009.39,-2.37,74.5,1.33,25.22,0.0,160.57
2017-01-22 16:10:00,1009.09,-3.42,76.8,1.68,8.69,0.0,48.53
2017-01-22 17:10:00,1008.9,-5.13,82.9,1.61,357.6,0.0,0.0
2017-01-22 18:10:00,1009.13,-6.6,89.5,1.34,36.76,0.0,0.0
2017-01-22 19:10:00,1009.31,-7.17,93.8,1.1,29.0,0.0,0.0
2017-01-22 20:10:00,1009.24,-7.93,93.3,1.29,21.48,0.0,0.0
2017-01-22 21:10:00,1009.17,-8.38,93.1,1.14,44.61,0.0,0.0
2017-01-22 22:10:00,1009.04,-8.35,92.9,0.89,106.1,0.0,0.0
2017-01-22 23:10:00,1009.06,-8.73,92.8,0.88,63.27,0.0,0.0
2017-01-23 00:10:00,1009.21,-9.25,92.2,1.43,99.6,0.0,0.0
2017-01-23 01:10:00,1009.02,-9.61,91.8,1.43,97.3,0.0,0.0
2017-01-23 02:10:00,1008.84,-9.82,91.6,1.26,81.8,0.0,0.0
2017-01-23 03:10:00,1008.62,-9.92,91.5,0.94,82.6,0.0,0.0
2017-01-23 04:10:00,1008.5,-11.15,90.5,0.8,111.5,0.0,0.0
2017-01-23 05:10:00,1008.35,-12.03,90.0,0.6,316.8,0.0,0.0
2017-01-23 06:10:00,1008.25,-12.21,89.8,0.82,47.88,0.0,0.0
2017-01-23 07:10:00,1008.57,-11.87,90.3,0.62,66.36,0.0,0.0
2017-01-23 08:10:00,1008.8,-12.05,89.9,0.47,38.68,0.0,0.0
2017-01-23 09:10:00,1009.2,-11.76,90.1,1.24,59.66,0.0,32.68
2017-01-23 10:10:00,1009.52,-8.97,91.3,0.73,84.6,0.0,172.85
2017-01-23 11:10:00,1009.46,-7.88,91.7,0.7,355.6,0.0,238.7
2017-01-23 12:10:00,1009.03,-6.6,92.4,1.07,43.94,0.0,278.38
2017-01-23 13:10:00,1008.71,-5.78,93.0,2.45,34.6,0.0,282.56
2017-01-23 14:10:00,1008.61,-5.94,92.0,1.87,352.4,0.0,134.15
2017-01-23 15:10:00,1008.78,-6.19,91.6,1.64,319.2,0.0,45.45
2017-01-23 16:10:00,1009.11,-5.98,91.8,1.69,318.9,0.0,6.88
2017-01-23 17:10:00,1009.44,-6.16,92.5,1.65,321.4,0.0,0.0
2017-01-23 18:10:00,1009.61,-6.02,93.2,1.04,337.0,0.0,0.0
2017-01-23 19:10:00,1009.55,-5.92,91.7,1.43,321.1,0.0,0.0
2017-01-23 20:10:00,1009.48,-5.83,90.8,2.66,268.7,0.0,0.0
2017-01-23 21:10:00,1009.88,-5.93,89.5,1.24,326.0,0.0,0.0
2017-01-23 22:10:00,1009.94,-6.06,90.1,1.12,213.9,0.0,0.0
2017-01-23 23:10:00,1009.92,-5.88,90.8,0.99,174.7,0.0,0.0
2017-01-24 00:10:00,1009.87,-5.72,91.4,0.79,143.3,0.0,0.0
2017-01-24 01:10:00,1009.78,-5.53,92.9,0.77,213.6,0.0,0.0
2017-01-24 02:10:00,1009.73,-5.4,92.3,0.82,245.4,0.0,0.0
2017-01-24 03:10:00,1009.77,-5.3,92.3,0.66,233.4,0.0,0.0
2017-01-24 04:10:00,1009.61,-5.26,92.4,0.92,258.4,0.0,0.0
2017-01-24 05:10:00,1009.74,-5.24,92.2,0.73,237.2,0.0,0.0
2017-01-24 06:10:00,1009.81,-5.12,92.1,0.81,77.1,0.0,0.0
2017-01-24 07:10:00,1010.23,-5.04,92.3,0.71,222.6,0.0,0.0
2017-01-24 08:10:00,1010.93,-4.9,92.9,0.94,114.3,0.01,0.0
2017-01-24 09:10:00,1011.38,-4.63,92.5,0.52,52.6,0.0,19.04
2017-01-24 10:10:00,1011.96,-4.16,91.2,0.99,129.8,0.0,45.45
2017-01-24 11:10:00,1012.27,-3.52,89.9,1.02,91.8,0.0,79.36
2017-01-24 12:10:00,1012.34,-3.36,87.9,1.27,251.8,0.0,97.54
2017-01-24 13:10:00,1012.12,-3.07,85.7,0.94,102.5,0.0,88.82
2017-01-24 14:10:00,1012.14,-2.66,79.8,1.0,87.1,0.0,61.67
2017-01-24 15:10:00,1012.53,-2.54,81.0,1.07,86.1,0.0,31.33
2017-01-24 16:10:00,1012.75,-2.58,82.8,0.75,19.08,0.0,10.69
2017-01-24 17:10:00,1013.0,-2.59,84.2,0.9,47.26,0.0,0.0
2017-01-24 18:10:00,1013.3,-2.66,89.3,0.65,53.17,0.0,0.0
2017-01-24 19:10:00,1013.84,-2.61,89.5,0.85,62.92,0.0,0.0
2017-01-24 20:10:00,1014.15,-2.71,91.5,0.46,313.5,0.0,0.0
2017-01-24 21:10:00,1014.23,-2.69,91.2,0.64,3.37,0.0,0.0
2017-01-24 22:10:00,1014.7,-2.55,90.8,1.18,73.9,0.0,0.0
2017-01-24 23:10:00,1014.79,-2.59,92.3,0.56,9.63,0.0,0.0
2017-01-25 00:10:00,1014.86,-2.36,91.1,1.48,83.9,0.0,0.0
2017-01-25 01:10:00,1014.71,-2.4,91.8,0.6,7.59,0.0,0.0
2017-01-25 02:10:00,1014.61,-2.24,91.0,0.67,29.05,0.0,0.0
2017-01-25 03:10:00,1014.5,-2.13,91.0,1.17,93.7,0.0,0.0
2017-01-25 04:10:00,1014.37,-2.24,91.9,0.38,349.5,0.0,0.0
2017-01-25 05:10:00,1014.57,-2.14,91.2,1.09,35.52,0.0,0.0
2017-01-25 06:10:00,1014.56,-2.1,91.7,0.77,32.0,0.0,0.0
2017-01-25 07:10:00,1014.65,-2.05,92.2,1.27,31.43,0.0,0.0
2017-01-25 08:10:00,1015.34,-2.01,93.0,0.71,16.3,0.0,0.0
2017-01-25 09:10:00,1015.67,-1.84,93.4,1.33,81.7,0.0,6.51
2017-01-25 10:10:00,1015.75,-1.49,92.6,1.05,25.92,0.0,31.94
2017-01-25 11:10:00,1015.73,-0.92,90.5,1.64,76.4,0.0,74.94
2017-01-25 12:10:00,1015.43,-0.45,88.7,1.58,33.67,0.0,71.99
2017-01-25 13:10:00,1015.08,-0.21,87.2,2.09,38.55,0.0,76.29
2017-01-25 14:10:00,1014.63,-0.07,87.1,1.48,21.97,0.0,51.72
2017-01-25 15:10:00,1014.45,0.2,79.4,1.72,57.88,0.0,58.85
2017-01-25 16:10:00,1014.53,0.1,78.8,1.7,57.94,0.0,25.68
2017-01-25 17:10:00,1014.62,-0.13,79.7,1.16,65.84,0.0,0.0
2017-01-25 18:10:00,1014.6,-0.28,81.5,1.33,52.18,0.0,0.0
2017-01-25 19:10:00,1014.6,-0.34,81.9,1.21,56.77,0.0,0.0
2017-01-25 20:10:00,1014.62,-0.45,82.4,1.23,46.16,0.0,0.0
2017-01-25 21:10:00,1014.78,-0.82,85.2,0.82,135.4,0.0,0.0
2017-01-25 22:10:00,1014.55,-1.02,90.3,1.05,68.42,0.0,0.0
2017-01-25 23:10:00,1014.63,-1.15,91.6,1.1,76.9,0.0,0.0
2017-01-26 00:10:00,1014.77,-0.96,89.4,0.8,32.48,0.0,0.0
2017-01-26 01:10:00,1014.48,-0.91,90.0,0.98,46.94,0.0,0.0
2017-01-26 02:10:00,1014.44,-0.94,89.5,1.08,69.97,0.0,0.0
2017-01-26 03:10:00,1014.04,-1.46,92.0,0.94,56.22,0.0,0.0
2017-01-26 04:10:00,1013.89,-2.84,90.1,1.2,63.98,0.0,0.0
2017-01-26 05:10:00,1013.68,-4.9,93.7,0.95,86.0,0.0,0.0
2017-01-26 06:10:00,1013.4,-6.22,94.6,0.85,48.52,0.0,0.0
2017-01-26 07:10:00,1013.28,-6.98,94.3,0.65,97.1,0.0,0.0
2017-01-26 08:10:00,1013.21,-7.45,93.9,0.7,95.3,0.0,0.0
2017-01-26 09:10:00,1013.03,-7.51,93.5,1.03,56.9,0.0,54.91
2017-01-26 10:10:00,1013.12,-5.12,94.3,1.17,104.8,0.0,201.84
2017-01-26 11:10:00,1013.01,-2.19,81.0,1.03,50.82,0.0,295.21
2017-01-26 12:10:00,1012.46,0.49,66.72,1.0,90.1,0.0,348.89
2017-01-26 13:10:00,1011.7,1.56,58.75,2.28,74.1,0.0,344.72
2017-01-26 14:10:00,1011.26,2.09,55.27,2.83,85.3,0.0,288.94
2017-01-26 15:10:00,1010.97,2.04,55.33,2.27,81.2,0.0,192.51
2017-01-26 16:10:00,1010.65,1.34,58.62,1.5,87.1,0.0,73.1
2017-01-26 17:10:00,1010.34,-2.81,77.7,1.29,96.2,0.0,0.0
2017-01-26 18:10:00,1010.06,-3.82,81.0,0.84,76.9,0.0,0.0
2017-01-26 19:10:00,1009.66,-5.19,90.9,0.78,75.3,0.0,0.0
2017-01-26 20:10:00,1009.53,-5.65,92.7,0.94,36.93,0.0,0.0
2017-01-26 21:10:00,1009.23,-6.52,92.4,1.18,88.0,0.0,0.0
2017-01-26 22:10:00,1009.1,-6.66,94.2,1.15,83.2,0.0,0.0
2017-01-26 23:10:00,1009.11,-7.57,93.9,0.59,211.0,0.0,0.0
2017-01-27 00:10:00,1008.94,-8.12,93.3,0.89,48.17,0.0,0.0
2017-01-27 01:10:00,1008.27,-8.05,93.5,1.42,54.64,0.0,0.0
2017-01-27 02:10:00,1008.02,-8.45,92.9,1.55,221.7,0.0,0.0
2017-01-27 03:10:00,1007.49,-8.44,93.0,1.19,57.67,0.0,0.0
2017-01-27 04:10:00,1007.08,-9.59,92.1,1.17,95.5,0.0,0.0
2017-01-27 05:10:00,1006.91,-9.96,92.1,0.72,349.4,0.0,0.0
2017-01-27 06:10:00,1007.12,-10.54,91.6,1.08,247.0,0.0,0.0
2017-01-27 07:10:00,1007.15,-9.13,92.7,1.26,103.4,0.0,0.0
2017-01-27 08:10:00,1007.14,-9.88,92.0,1.11,77.0,0.0,0.0
2017-01-27 09:10:00,1007.25,-8.75,92.2,1.48,94.2,0.0,100.86
2017-01-27 10:10:00,1007.16,-4.86,93.3,0.85,60.06,0.0,256.39
2017-01-27 11:10:00,1007.0,-0.8,67.51,1.58,107.5,0.0,318.43
2017-01-27 12:10:00,1006.54,1.52,53.1,1.68,76.5,0.0,373.1
2017-01-27 13:10:00,1005.88,3.98,43.57,1.3,96.8,0.0,362.16
2017-01-27 14:10:00,1005.46,5.35,42.5,1.51,83.3,0.0,301.97
2017-01-27 15:10:00,1005.39,4.75,48.25,2.35,82.1,0.0,201.97
2017-01-27 16:10:00,1005.37,3.31,54.68,1.3,31.11,0.0,71.5
2017-01-27 17:10:00,1005.98,-1.47,72.6,0.71,44.18,0.0,0.0
2017-01-27 18:10:00,1006.22,-3.55,82.3,1.14,70.9,0.0,0.0
2017-01-27 19:10:00,1006.28,-4.72,88.7,1.0,97.7,0.0,0.0
2017-01-27 20:10:00,1006.13,-5.77,92.5,0.78,87.3,0.0,0.0
2017-01-27 21:10:00,1005.97,-6.25,94.4,0.52,342.4,0.0,0.0
2017-01-27 22:10:00,1005.48,-6.94,93.9,0.93,112.4,0.0,0.0
2017-01-27 23:10:00,1005.36,-7.54,93.7,0.44,357.1,0.0,0.0
2017-01-28 00:10:00,1005.18,-8.47,92.7,0.45,24.08,0.0,0.0
2017-01-28 01:10:00,1004.67,-8.6,93.0,0.66,61.55,0.0,0.0
2017-01-28 02:10:00,1004.59,-8.42,93.0,0.6,77.3,0.0,0.0
2017-01-28 03:10:00,1003.91,-9.54,91.9,0.78,79.7,0.0,0.0
2017-01-28 04:10:00,1003.54,-9.63,92.0,0.87,95.3,0.0,0.0
2017-01-28 05:10:00,1003.15,-9.97,91.9,0.78,26.85,0.0,0.0
2017-01-28 06:10:00,1002.95,-8.24,93.1,1.04,206.7,0.0,0.0
2017-01-28 07:10:00,1002.93,-8.85,92.5,0.6,206.9,0.0,0.0
2017-01-28 08:10:00,1003.03,-8.73,92.5,0.87,206.7,0.0,2.58
2017-01-28 09:10:00,1003.05,-8.3,92.5,1.13,179.0,0.0,115.11
